x_value,channel_1,channel_2,channel_3
2921,0536,0564,"0567
"
2922,0536,0567,"0575
"
2923,0546,0542,"0577
"
2924,0515,0529,"0557
"
2925,0518,0525,"0545
"
2926,0504,0542,"0570
"
2927,0532,0557,"0562
"
2928,0526,0548,"0538
"
2929,0526,0546,"0527
"
2930,0517,0530,"0540
"
2931,0528,0544,"0524
"
2932,0515,0525,"0529
"
2933,0518,0526,"0535
"
2934,0527,0540,"0560
"
2935,0530,0552,"0545
"
2936,0511,0564,"0558
"
2937,0524,0550,"0542
"
2938,0534,0560,"0550
"
2939,0520,0540,"0562
"
2940,0529,0551,"0549
"
2941,0518,0532,"0552
"
2942,0518,0528,"0545
"
2943,0509,0553,"0544
"
2944,0505,0556,"0546
"
2945,0505,0560,"0551
"
2946,0511,0570,"0573
"
2947,0535,0576,"0544
"
2948,0508,0566,"0561
"
2949,0523,0552,"0544
"
2950,0508,0560,"0551
"
2951,0516,0536,"0557
"
2952,0520,0531,"0554
"
2953,0517,0526,"0544
"
2954,0506,0546,"0530
"
2955,0520,0533,"0547
"
2956,0511,0560,"0552
"
2957,0517,0538,"0564
"
2958,0531,0554,"0553
"
2959,0522,0539,"0567
"
2960,0538,0564,"0569
"
2961,0543,0581,"0554
"
2962,0528,0560,"0553
"
2963,0524,0547,"0534
"
2964,0531,0555,"0542
"
2965,0541,0573,"0574
"
2966,0549,0554,"0553
"
2967,0530,0555,"0549
"
2968,0524,0543,"0569
"
2969,0540,0571,"0583
"
2970,0533,0569,"0582
"
2971,0529,0559,"0567
"
2972,0538,0570,"0580
"
2973,0525,0553,"0552
"
2974,0521,0538,"0563
"
2975,0532,0555,"0554
"
2976,0525,0546,"0531
"
2977,0528,0546,"0525
"
2978,0523,0540,"0553
"
2979,0524,0543,"0572
"
2980,0545,0533,"0566
"
2981,0543,0568,"0575
"
2982,0555,0558,"0562
"
2983,0539,0570,"0577
"
2984,0527,0558,"0561
"
2985,0544,0534,"0560
"
2986,0547,0531,"0557
"
2987,0543,0567,"0573
"
2988,0570,0583,"0558
"
2989,0552,0553,"0545
"
2990,0524,0542,"0566
"
2991,0550,0545,"0536
"
2992,0549,0535,"0555
"
2993,0543,0571,"0577
"
2994,0533,0567,"0575
"
2995,0567,0581,"0557
"
2996,0549,0548,"0535
"
2997,0550,0542,"0563
"
2998,0554,0547,"0538
"
2999,0556,0547,"0531
"
3000,0547,0533,"0547
"
3001,0528,0543,"0569
"
3002,0557,0555,"0555
"
3003,0543,0575,"0584
"
3004,0542,0584,"0560
"
3005,0547,0549,"0539
"
3006,0554,0547,"0528
"
3007,0540,0565,"0557
"
3008,0544,0539,"0565
"
3009,0554,0547,"0539
"
3010,0556,0546,"0527
"
3011,0543,0570,"0564
"
3012,0556,0563,"0563
"
3013,0556,0557,"0555
"
3014,0543,0576,"0538
"
3015,0553,0554,"0539
"
3016,0557,0557,"0544
"
3017,0526,0547,"0528
"
3018,0531,0554,"0536
"
3019,0546,0536,"0551
"
3020,0533,0556,"0549
"
3021,0526,0548,"0533
"
3022,0540,0569,"0562
"
3023,0551,0556,"0550
"
3024,0532,0558,"0552
"
3025,0529,0554,"0544
"
3026,0514,0528,"0539
"
3027,0543,0569,"0569
"
3028,0562,0572,"0581
"
3029,0543,0583,"0560
"
3030,0547,0549,"0538
"
3031,0551,0544,"0523
"
3032,0532,0551,"0531
"
3033,0540,0569,"0562
"
3034,0551,0556,"0550
"
3035,0532,0558,"0551
"
3036,0530,0556,"0548
"
3037,0523,0543,"0567
"
3038,0551,0548,"0541
"
3039,0558,0552,"0540
"
3040,0560,0556,"0544
"
3041,0527,0550,"0535
"
3042,0544,0530,"0542
"
3043,0558,0550,"0538
"
3044,0557,0552,"0535
"
3045,0555,0550,"0531
"
3046,0548,0536,"0549
"
3047,0532,0553,"0542
"
3048,0557,0555,"0545
"
3049,0526,0545,"0524
"
3050,0525,0543,"0560
"
3051,0540,0572,"0581
"
3052,0537,0574,"0588
"
3053,0545,0543,"0582
"
3054,0536,0561,"0572
"
3055,0563,0567,"0578
"
3056,0537,0571,"0585
"
3057,0542,0582,"0559
"
3058,0545,0542,"0571
"
3059,0563,0565,"0573
"
3060,0573,0587,"0566
"
3061,0569,0583,"0554
"
3062,0546,0545,"0527
"
3063,0535,0560,"0547
"
3064,0526,0551,"0539
"
3065,0547,0538,"0557
"
3066,0543,0572,"0579
"
3067,0535,0574,"0588
"
3068,0545,0543,"0582
"
3069,0536,0561,"0571
"
3070,0561,0563,"0571
"
3071,0569,0576,"0546
"
3072,0533,0564,"0557
"
3073,0540,0576,"0538
"
3074,0551,0554,"0537
"
3075,0551,0547,"0527
"
3076,0540,0566,"0556
"
3077,0542,0581,"0548
"
3078,0527,0560,"0549
"
3079,0523,0548,"0533
"
3080,0538,0565,"0559
"
3081,0544,0538,"0564
"
3082,0552,0540,"0570
"
3083,0563,0562,"0567
"
3084,0567,0575,"0590
"
3085,0562,0571,"0588
"
3086,0552,0552,"0554
"
3087,0538,0564,"0563
"
3088,0555,0557,"0555
"
3089,0542,0574,"0580
"
3090,0537,0575,"0591
"
3091,0553,0558,"0566
"
3092,0557,0556,"0555
"
3093,0542,0573,"0579
"
3094,0536,0573,"0586
"
3095,0542,0584,"0562
"
3096,0549,0551,"0546
"
3097,0523,0540,"0562
"
3098,0544,0531,"0556
"
3099,0538,0558,"0557
"
3100,0542,0574,"0582
"
3101,0540,0581,"0556
"
3102,0537,0575,"0583
"
3103,0540,0582,"0557
"
3104,0539,0579,"0546
"
3105,0522,0548,"0528
"
3106,0528,0549,"0529
"
3107,0533,0560,"0546
"
3108,0521,0542,"0564
"
3109,0544,0532,"0559
"
3110,0543,0568,"0573
"
3111,0569,0581,"0554
"
3112,0544,0538,"0561
"
3113,0547,0534,"0560
"
3114,0547,0530,"0555
"
3115,0539,0560,"0556
"
3116,0542,0575,"0584
"
3117,0541,0583,"0562
"
3118,0548,0550,"0542
"
3119,0558,0555,"0544
"
3120,0525,0544,"0523
"
3121,0523,0537,"0551
"
3122,0528,0547,"0532
"
3123,0538,0566,"0560
"
3124,0545,0540,"0565
"
3125,0554,0547,"0541
"
3126,0560,0552,"0539
"
3127,0559,0558,"0547
"
3128,0533,0561,"0553
"
3129,0532,0562,"0557
"
3130,0539,0575,"0585
"
3131,0540,0581,"0558
"
3132,0543,0584,"0551
"
3133,0532,0571,"0572
"
3134,0560,0568,"0573
"
3135,0571,0587,"0564
"
3136,0561,0570,"0575
"
3137,0577,0550,"0547
"
3138,0534,0557,"0550
"
3139,0529,0553,"0541
"
3140,0552,0546,"0526
"
3141,0536,0558,"0544
"
3142,0521,0540,"0558
"
3143,0535,0564,"0566
"
3144,0555,0556,"0554
"
3145,0539,0570,"0573
"
3146,0567,0581,"0554
"
3147,0543,0584,"0549
"
3148,0530,0566,"0561
"
3149,0545,0541,"0568
"
3150,0556,0551,"0552
"
3151,0534,0559,"0555
"
3152,0538,0568,"0568
"
3153,0556,0561,"0562
"
3154,0553,0549,"0540
"
3155,0557,0552,"0538
"
3156,0556,0550,"0534
"
3157,0552,0541,"0560
"
3158,0548,0537,"0564
"
3159,0554,0544,"0531
"
3160,0546,0526,"0536
"
3161,0550,0532,"0549
"
3162,0531,0549,"0536
"
3163,0545,0529,"0541
"
3164,0556,0544,"0525
"
3165,0537,0558,"0542
"
3166,0557,0558,"0548
"
3167,0530,0556,"0544
"
3168,0516,0532,"0548
"
3169,0516,0524,"0536
"
3170,0538,0557,"0548
"
3171,0526,0547,"0531
"
3172,0534,0560,"0547
"
3173,0523,0544,"0523
"
3174,0522,0536,"0547
"
3175,0517,0530,"0548
"
3176,0515,0521,"0530
"
3177,0530,0543,"0566
"
3178,0552,0543,"0577
"
3179,0531,0553,"0554
"
3180,0532,0556,"0549
"
3181,0526,0546,"0529
"
3182,0532,0554,"0538
"
3183,0549,0543,"0564
"
3184,0556,0551,"0547
"
3185,0530,0550,"0537
"
3186,0548,0536,"0553
"
3187,0537,0560,"0555
"
3188,0538,0570,"0574
"
3189,0568,0580,"0551
"
3190,0541,0579,"0542
"
3191,0560,0567,"0562
"
3192,0556,0560,"0556
"
3193,0543,0579,"0546
"
3194,0527,0557,"0545
"
3195,0517,0536,"0553
"
3196,0525,0543,"0571
"
3197,0558,0556,"0558
"
3198,0546,0532,"0555
"
3199,0538,0559,"0558
"
3200,0544,0532,"0553
"
3201,0533,0553,"0546
"
3202,0522,0537,"0557
"
3203,0535,0561,"0560
"
3204,0544,0534,"0558
"
3205,0541,0566,"0570
"
3206,0563,0570,"0578
"
3207,0538,0574,"0588
"
3208,0547,0546,"0545
"
3209,0519,0532,"0552
"
3210,0525,0538,"0563
"
3211,0546,0532,"0557
"
3212,0541,0563,"0566
"
3213,0556,0557,"0557
"
3214,0545,0533,"0556
"
3215,0538,0560,"0558
"
3216,0542,0576,"0541
"
3217,0557,0562,"0553
"
3218,0539,0574,"0579
"
3219,0534,0572,"0584
"
3220,0535,0574,"0590
"
3221,0549,0551,"0556
"
3222,0538,0564,"0564
"
3223,0552,0549,"0541
"
3224,0557,0551,"0540
"
3225,0558,0554,"0541
"
3226,0562,0561,"0551
"
3227,0540,0573,"0577
"
3228,0531,0567,"0576
"
3229,0522,0546,"0539
"
3230,0545,0529,"0544
"
3231,0518,0526,"0540
"
3232,0547,0528,"0542
"
3233,0557,0545,"0528
"
3234,0541,0565,"0556
"
3235,0542,0580,"0545
"
3236,0522,0548,"0529
"
3237,0532,0556,"0540
"
3238,0552,0548,"0528
"
3239,0538,0563,"0553
"
3240,0534,0568,"0566
"
3241,0554,0556,"0553
"
3242,0536,0562,"0559
"
3243,0544,0535,"0561
"
3244,0546,0530,"0554
"
3245,0536,0553,"0546
"
3246,0523,0539,"0562
"
3247,0543,0574,"0585
"
3248,0543,0585,"0563
"
3249,0551,0557,"0554
"
3250,0536,0564,"0562
"
3251,0548,0543,"0574
"
3252,0567,0572,"0587
"
3253,0552,0551,"0554
"
3254,0538,0562,"0559
"
3255,0546,0538,"0565
"
3256,0554,0545,"0536
"
3257,0550,0536,"0554
"
3258,0538,0561,"0558
"
3259,0544,0533,"0556
"
3260,0537,0558,"0557
"
3261,0541,0573,"0579
"
3262,0533,0570,"0580
"
3263,0530,0561,"0566
"
3264,0551,0549,"0543
"
3265,0560,0554,"0544
"
3266,0525,0543,"0566
"
3267,0552,0545,"0535
"
3268,0549,0534,"0552
"
3269,0532,0551,"0543
"
3270,0558,0554,"0542
"
3271,0561,0560,"0551
"
3272,0540,0572,"0574
"
3273,0568,0581,"0554
"
3274,0543,0584,"0548
"
3275,0527,0560,"0550
"
3276,0526,0551,"0540
"
3277,0547,0537,"0556
"
3278,0539,0565,"0565
"
3279,0554,0555,"0553
"
3280,0535,0562,"0559
"
3281,0545,0537,"0562
"
3282,0547,0533,"0560
"
3283,0545,0526,"0545
"
3284,0522,0527,"0544
"
3285,0514,0516,"0525
"
3286,0521,0521,"0524
"
3287,0524,0531,"0543
"
3288,0554,0542,"0566
"
3289,0558,0553,"0550
"
3290,0534,0559,"0555
"
3291,0536,0565,"0564
"
3292,0551,0551,"0547
"
3293,0526,0543,"0567
"
3294,0552,0545,"0537
"
3295,0550,0536,"0553
"
3296,0536,0557,"0553
"
3297,0532,0558,"0552
"
3298,0528,0552,"0539
"
3299,0548,0538,"0557
"
3300,0541,0568,"0569
"
3301,0561,0568,"0573
"
3302,0569,0580,"0553
"
3303,0543,0582,"0547
"
3304,0527,0560,"0550
"
3305,0526,0552,"0540
"
3306,0548,0539,"0559
"
3307,0545,0530,"0552
"
3308,0532,0548,"0534
"
3309,0544,0527,"0538
"
3310,0551,0536,"0555
"
3311,0540,0563,"0564
"
3312,0554,0553,"0548
"
3313,0529,0549,"0535
"
3314,0544,0528,"0538
"
3315,0551,0538,"0559
"
3316,0547,0531,"0554
"
3317,0537,0557,"0554
"
3318,0536,0563,"0561
"
3319,0545,0539,"0568
"
3320,0557,0551,"0549
"
3321,0533,0556,"0549
"
3322,0527,0549,"0535
"
3323,0543,0574,"0576
"
3324,0528,0561,"0562
"
3325,0543,0581,"0552
"
3326,0532,0567,"0565
"
3327,0551,0554,"0549
"
3328,0530,0553,"0542
"
3329,0554,0548,"0530
"
3330,0542,0571,"0568
"
3331,0561,0570,"0576
"
3332,0531,0564,"0568
"
3333,0555,0557,"0558
"
3334,0546,0535,"0561
"
3335,0548,0533,"0559
"
3336,0547,0530,"0553
"
3337,0536,0554,"0548
"
3338,0527,0548,"0532
"
3339,0539,0567,"0562
"
3340,0550,0551,"0545
"
3341,0523,0539,"0561
"
3342,0542,0572,"0581
"
3343,0537,0574,"0589
"
3344,0547,0548,"0548
"
3345,0525,0540,"0564
"
3346,0547,0537,"0567
"
3347,0557,0549,"0546
"
3348,0529,0546,"0529
"
3349,0536,0560,"0548
"
3350,0526,0551,"0539
"
3351,0548,0538,"0558
"
3352,0543,0573,"0581
"
3353,0538,0578,"0550
"
3354,0529,0559,"0552
"
3355,0528,0553,"0543
"
3356,0554,0550,"0536
"
3357,0550,0541,"0560
"
3358,0549,0538,"0567
"
3359,0561,0556,"0556
"
3360,0546,0533,"0555
"
3361,0539,0563,"0564
"
3362,0553,0551,"0547
"
3363,0529,0549,"0535
"
3364,0545,0532,"0548
"
3365,0526,0539,"0563
"
3366,0547,0536,"0563
"
3367,0552,0538,"0568
"
3368,0560,0554,"0553
"
3369,0543,0572,"0576
"
3370,0531,0565,"0570
"
3371,0556,0559,"0564
"
3372,0556,0553,"0548
"
3373,0531,0555,"0546
"
3374,0521,0538,"0559
"
3375,0538,0565,"0568
"
3376,0557,0561,"0563
"
3377,0555,0554,"0550
"
3378,0534,0560,"0552
"
3379,0531,0560,"0555
"
3380,0534,0565,"0566
"
3381,0553,0554,"0550
"
3382,0533,0559,"0554
"
3383,0534,0565,"0564
"
3384,0551,0552,"0545
"
3385,0524,0540,"0562
"
3386,0544,0530,"0554
"
3387,0536,0554,"0547
"
3388,0524,0542,"0567
"
3389,0553,0547,"0540
"
3390,0557,0550,"0537
"
3391,0556,0548,"0529
"
3392,0545,0530,"0540
"
3393,0556,0546,"0527
"
3394,0542,0568,"0559
"
3395,0549,0549,"0537
"
3396,0551,0544,"0521
"
3397,0529,0545,"0520
"
3398,0521,0535,"0546
"
3399,0518,0533,"0552
"
3400,0523,0536,"0559
"
3401,0539,0566,"0570
"
3402,0563,0571,"0583
"
3403,0547,0546,"0541
"
3404,0556,0548,"0532
"
3405,0549,0536,"0551
"
3406,0537,0562,"0559
"
3407,0546,0539,"0567
"
3408,0557,0553,"0551
"
3409,0538,0565,"0564
"
3410,0554,0555,"0552
"
3411,0536,0561,"0556
"
3412,0538,0572,"0577
"
3413,0529,0562,"0567
"
3414,0552,0550,"0545
"
3415,0524,0539,"0563
"
3416,0546,0533,"0560
"
3417,0545,0526,"0546
"
3418,0524,0531,"0554
"
3419,0531,0550,"0542
"
3420,0555,0549,"0532
"
3421,0549,0538,"0555
"
3422,0542,0570,"0574
"
3423,0571,0588,"0566
"
3424,0566,0582,"0551
"
3425,0542,0583,"0549
"
3426,0531,0569,"0566
"
3427,0554,0559,"0560
"
3428,0548,0540,"0565
"
3429,0558,0555,"0555
"
3430,0545,0530,"0550
"
3431,0525,0537,"0561
"
3432,0542,0570,"0579
"
3433,0535,0571,"0584
"
3434,0537,0575,"0593
"
3435,0554,0560,"0569
"
3436,0562,0563,"0570
"
3437,0568,0576,"0543
"
3438,0569,0578,"0537
"
3439,0561,0570,"0564
"
3440,0562,0572,"0577
"
3441,0536,0572,"0583
"
3442,0541,0582,"0560
"
3443,0545,0543,"0572
"
3444,0563,0566,"0576
"
3445,0535,0569,"0578
"
3446,0530,0562,"0569
"
3447,0555,0555,"0555
"
3448,0542,0573,"0580
"
3449,0536,0573,"0586
"
3450,0543,0586,"0566
"
3451,0557,0567,"0574
"
3452,0572,0587,"0565
"
3453,0566,0581,"0549
"
3454,0538,0576,"0534
"
3455,0546,0543,"0560
"
3456,0547,0539,"0568
"
3457,0559,0556,"0557
"
3458,0548,0537,"0563
"
3459,0554,0545,"0534
"
3460,0550,0536,"0552
"
3461,0536,0557,"0551
"
3462,0533,0561,"0556
"
3463,0537,0570,"0574
"
3464,0569,0583,"0558
"
3465,0552,0555,"0548
"
3466,0529,0552,"0539
"
3467,0551,0546,"0525
"
3468,0534,0557,"0542
"
3469,0559,0564,"0556
"
3470,0547,0542,"0568
"
3471,0559,0558,"0561
"
3472,0554,0548,"0537
"
3473,0554,0545,"0525
"
3474,0539,0563,"0552
"
3475,0534,0568,"0565
"
3476,0554,0557,"0555
"
3477,0542,0575,"0584
"
3478,0543,0587,"0567
"
3479,0559,0572,"0580
"
3480,0540,0579,"0553
"
3481,0534,0569,"0569
"
3482,0558,0567,"0573
"
3483,0572,0587,"0565
"
3484,0566,0580,"0548
"
3485,0535,0573,"0574
"
3486,0568,0584,"0556
"
3487,0548,0548,"0534
"
3488,0550,0541,"0561
"
3489,0553,0546,"0535
"
3490,0553,0542,"0565
"
3491,0563,0564,"0569
"
3492,0569,0578,"0550
"
3493,0542,0580,"0542
"
3494,0562,0574,"0574
"
3495,0576,0553,"0550
"
3496,0541,0570,"0572
"
3497,0568,0582,"0554
"
3498,0546,0544,"0526
"
3499,0534,0557,"0543
"
3500,0560,0562,"0553
"
3501,0542,0578,"0540
"
3502,0556,0562,"0551
"
3503,0539,0574,"0579
"
3504,0536,0574,"0588
"
3505,0544,0541,"0578
"
3506,0529,0549,"0549
"
3507,0525,0541,"0568
"
3508,0553,0547,"0541
"
3509,0560,0553,"0542
"
3510,0566,0570,"0568
"
3511,0570,0583,"0555
"
3512,0549,0550,"0538
"
3513,0554,0549,"0531
"
3514,0548,0535,"0552
"
3515,0536,0558,"0552
"
3516,0532,0559,"0554
"
3517,0533,0563,"0561
"
3518,0547,0544,"0529
"
3519,0538,0561,"0549
"
3520,0530,0558,"0527
"
3521,0502,0541,"0561
"
3522,0533,0561,"0560
"
3523,0542,0577,"0545
"
3524,0522,0546,"0525
"
3525,0525,0544,"0516
"
3526,0514,0524,"0524
"
3527,0521,0529,"0539
"
3528,0548,0534,"0553
"
3529,0538,0560,"0557
"
3530,0542,0577,"0542
"
3531,0559,0567,"0562
"
3532,0549,0546,"0529
"
3533,0540,0566,"0558
"
3534,0544,0539,"0565
"
3535,0554,0547,"0538
"
3536,0556,0546,"0528
"
3537,0541,0567,"0560
"
3538,0551,0554,"0546
"
3539,0525,0545,"0526
"
3540,0529,0548,"0525
"
3541,0529,0550,"0530
"
3542,0538,0567,"0558
"
3543,0543,0585,"00010553
"
3544,0514,"
",
3545,0509,"
",
3546,0540,"
",
3547,0556,"
",
3548,0547,"
",
3549,0532,"
",
3550,0542,"
",
3551,0560,"
",
3552,0558,"
",
3553,0552,"
",
3554,0540,"
",
3555,0556,"
",
3556,0550,"
",
3557,0538,"
",
3558,0553,"
",
3559,0543,"
",
3560,0562,"
",
3561,0561,"
",
3562,0560,"
",
3563,0555,"
",
3564,0549,"
",
3565,0536,"
",
3566,0550,"
",
3567,0536,"
",
3568,0549,"
",
3569,0537,"
",
3570,0550,"
",
3571,0539,"
",
3572,0584,"
",
3573,0561,"
",
3574,0560,"
",
3575,0559,"
",
3576,0554,"
",
3577,0546,"
",
3578,0530,"
",
3579,0539,"
",
3580,0556,"
",
3581,0550,"
",
3582,0537,"
",
3583,0552,"
",
3584,0541,"
",
3585,0559,"
",
3586,0558,"
",
3587,0552,"
",
3588,0541,"
",
3589,0559,"
",
3590,0559,"
",
3591,0554,"
",
3592,0546,"
",
3593,0530,"
",
3594,0539,"
",
3595,0556,"
",
3596,0551,"
",
3597,0540,"
",
3598,0557,"
",
3599,0552,"
",
3600,0544,"
",
3601,0526,"
",
3602,0530,"
",
3603,0539,"
",
3604,0556,"
",
3605,0551,"
",
3606,0540,"
",
3607,0557,"
",
3608,0551,"
",
3609,0544,"
",
3610,0002,0389,"
"
3611,0430,"
",
3612,0472,"
",
3613,0510,"
",
3614,0541,"
",
3615,0559,"
",
3616,0556,"
",
3617,0549,"
",
3618,0537,"
",
3619,0552,"
",
3620,0542,"
",
3621,0561,"
",
3622,0560,"
",
3623,0557,"
",
3624,0551,"
",
3625,0543,"
",
3626,0564,"
",
3627,0564,"
",
3628,0566,"
",
3629,0571,"
",
3630,0578,"
",
3631,0550,"
",
3632,0552,"
",
3633,0542,"
",
3634,0562,"
",
3635,0562,"
",
3636,0563,"
",
3637,0564,"
",
3638,0566,"
",
3639,0571,"
",
3640,0579,"
",
3641,0553,"
",
3642,0544,"
",
3643,0526,"
",
3644,0535,"
",
3645,0551,"
",
3646,0541,"
",
3647,0560,"
",
3648,0559,"
",
3649,0556,"
",
3650,0550,"
",
3651,0541,"
",
3652,0561,"
",
3653,0559,"
",
3654,0558,"
",
3655,0554,"
",
3656,0546,"
",
3657,0531,"
",
3658,0543,"
",
3659,0566,"
",
3660,0569,"
",
3661,0576,"
",
3662,0546,"
",
3663,0532,"
",
3664,0545,"
",
3665,0529,"
",
3666,0000,3538,"
"
3667,0411,"
",
3668,0471,"
",
3669,0511,"
",
3670,0543,"
",
3671,0562,"
",
3672,0560,"
",
3673,0556,"
",
3674,0548,"
",
3675,0534,"
",
3676,0550,"
",
3677,0538,"
",
3678,0556,"
",
3679,0549,"
",
3680,0537,"
",
3681,0554,"
",
3682,0546,"
",
3683,0531,"
",
3684,0545,"
",
3685,0528,"
",
3686,0538,"
",
3687,0556,"
",
3688,0550,"
",
3689,0540,"
",
3690,0560,"
",
3691,0568,"
",
3692,0574,"
",
3693,0586,"
",
3694,0566,"
",
3695,0572,"
",
3696,0581,"
",
3697,0558,"
",
3698,0556,"
",
3699,0551,"
",
3700,0544,"
",
3701,0528,"
",
3702,0538,"
",
3703,0557,"
",
3704,0554,"
",
3705,0548,"
",
3706,0535,"
",
3707,0554,"
",
3708,0547,"
",
3709,0534,"
",
3710,0551,"
",
3711,0544,"
",
3712,0527,"
",
3713,0539,"
",
3714,0560,"
",
3715,0558,"
",
3716,0556,"
",
3717,0552,"
",
3718,0544,"
",
3719,0528,"
",
3720,0539,"
",
3721,0560,"
",
3722,0559,"
",
3723,0559,"
",
3724,0500,0459,"
"
3725,0525,0373,"0314
"
3726,0526,0487,"0421
"
3727,0509,0542,"0511
"
3728,0551,0553,"0521
"
3729,0529,0553,"0527
"
3730,0534,0563,"0548
"
3731,0525,0552,"0535
"
3732,0543,0577,"0533
"
3733,0549,0549,"0524
"
3734,0541,0580,"0556
"
3735,0541,0580,"0546
"
3736,0524,0551,"0536
"
3737,0544,0531,"0544
"
3738,0521,0530,"0545
"
3739,0516,0522,"0531
"
3740,0539,0555,"0544
"
3741,0519,0537,"0556
"
3742,0532,0554,"0547
"
3743,0523,0540,"0561
"
3744,0546,0531,"0557
"
3745,0542,0567,"0572
"
3746,0562,0573,"0588
"
3747,0548,0551,"0553
"
3748,0531,0556,"0549
"
3749,0525,0545,"0528
"
3750,0530,0551,"0534
"
3751,0591,0596,"0590
"
3752,0580,0561,"0569
"
3753,0578,0546,"0537
"
3754,0566,0562,"0555
"
3755,0552,0547,"0533
"
3756,0552,0541,"0558
"
3757,0553,0542,"0570
"
3758,0569,0567,"0572
"
3759,0581,0547,"0532
"
3760,0550,0533,"0538
"
3761,0537,0556,"0538
"
3762,0539,0569,"0562
"
3763,0548,0549,"0540
"
3764,0539,0570,"0572
"
3765,0556,0569,"0577
"
3766,0517,0541,"0577
"
3767,0507,0553,"0556
"
3768,0529,0551,"0543
"
3769,0557,0557,"0547
"
3770,0529,0554,"0540
"
3771,0544,0533,"0549
"
3772,0527,0544,"0525
"
3773,0527,0545,"0521
"
3774,0521,0534,"0544
"
3775,0513,0522,"0530
"
3776,0528,0538,"0558
"
3777,0539,0566,"0569
"
3778,0560,0565,"0571
"
3779,0567,0577,"0547
"
3780,0535,0569,"0565
"
3781,0555,0560,"0558
"
3782,0546,0538,"0565
"
3783,0555,0547,"0538
"
3784,0556,0546,"0527
"
3785,0542,0569,"0562
"
3786,0554,0558,"0554
"
3787,0539,0571,"0574
"
3788,0567,0582,"0553
"
3789,0543,0585,"0552
"
3790,0532,0569,"0567
"
3791,0556,0563,"0564
"
3792,0556,0557,"0555
"
3793,0542,0573,"0581
"
3794,0539,0580,"0551
"
3795,0531,0565,"0563
"
3796,0548,0545,"0533
"
3797,0545,0529,"0539
"
3798,0554,0541,"0564
"
3799,0558,0553,"0549
"
3800,0535,0560,"0553
"
3801,0535,0568,"0568
"
3802,0556,0560,"0559
"
3803,0549,0543,"0575
"
3804,0573,0581,"0558
"
3805,0555,0556,"0549
"
3806,0533,0560,"0551
"
3807,0532,0561,"0556
"
3808,0537,0571,"0577
"
3809,0528,0558,"0560
"
3810,0540,0574,"0582
"
3811,0539,0580,"0553
"
3812,0532,0567,"0568
"
3813,0555,0560,"0559
"
3814,0548,0541,"0569
"
3815,0562,0560,"0563
"
3816,0560,0560,"0560
"
3817,0553,0549,"0538
"
3818,0555,0548,"0530
"
3819,0546,0530,"0541
"
3820,0558,0550,"0535
"
3821,0556,0548,"0527
"
3822,0542,0570,"0564
"
3823,0557,0565,"0564
"
3824,0558,0562,"0563
"
3825,0558,0560,"0558
"
3826,0550,0544,"0530
"
3827,0541,0566,"0559
"
3828,0549,0548,"0536
"
3829,0549,0538,"0557
"
3830,0546,0532,"0553
"
3831,0534,0554,"0547
"
3832,0536,0570,"0577
"
3833,0530,0562,"0566
"
3834,0552,0549,"0543
"
3835,0562,0559,"0555
"
3836,0547,0539,"0564
"
3837,0555,0549,"0542
"
3838,0563,0562,"0556
"
3839,0549,0545,"0530
"
3840,0542,0569,"0563
"
3841,0556,0562,"0561
"
3842,0552,0548,"0537
"
3843,0553,0544,"0522
"
3844,0532,0551,"0532
"
3845,0542,0574,"0572
"
3846,0569,0586,"0558
"
3847,0552,0556,"0549
"
3848,0531,0558,"0550
"
3849,0529,0555,"0546
"
3850,0518,0536,"0555
"
3851,0530,0551,"0544
"
3852,0515,0527,"0541
"
3853,0547,0529,"0545
"
3854,0522,0530,"0548
"
3855,0521,0530,"0549
"
3856,0522,0532,"0553
"
3857,0527,0543,"0572
"
3858,0560,0558,"0562
"
3859,0554,0548,"0537
"
3860,0554,0544,"0522
"
3861,0531,0549,"0526
"
3862,0532,0557,"0541
"
3863,0554,0552,"0535
"
3864,0552,0543,"0562
"
3865,0554,0548,"0539
"
3866,0557,0550,"0536
"
3867,0554,0546,"0527
"
3868,0544,0527,"0533
"
3869,0547,0530,"0544
"
3870,0522,0530,"0546
"
3871,0518,0526,"0540
"
3872,0547,0528,"0542
"
3873,0560,0550,"0539
"
3874,0560,0554,"0540
"
3875,0562,0563,"0556
"
3876,0549,0546,"0531
"
3877,0544,0526,"0533
"
3878,0546,0526,"0536
"
3879,0550,0533,"0552
"
3880,0536,0556,"0549
"
3881,0529,0552,"0540
"
3882,0551,0545,"0524
"
3883,0533,0555,"0536
"
3884,0548,0540,"0557
"
3885,0543,0574,"0582
"
3886,0540,0580,"0554
"
3887,0535,0574,"0579
"
3888,0531,0569,"0578
"
3889,0526,0555,"0557
"
3890,0534,0564,"0564
"
3891,0551,0550,"0545
"
3892,0523,0538,"0560
"
3893,0540,0568,"0572
"
3894,0564,0574,"0588
"
3895,0555,0561,"0566
"
3896,0559,0561,"0564
"
3897,0559,0561,"0563
"
3898,0557,0557,"0555
"
3899,0544,0530,"0549
"
3900,0529,0543,"0572
"
3901,0562,0562,"0568
"
3902,0565,0570,"0580
"
3903,0544,0537,"0569
"
3904,0558,0553,"0553
"
3905,0540,0564,"0563
"
3906,0559,0562,"0563
"
3907,0560,0559,"0559
"
3908,0555,0552,"0543
"
3909,0568,0568,"0565
"
3910,0568,0577,"0543
"
3911,0572,0586,"0548
"
